ID DEPARTAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2024,3,27.561,10.904,95.19,Domingo,2024 Mar 17 08:15:00 PM,11.52
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2024,3,16.571,4.362,73.39,Jueves,2024 Mar 28 07:45:00 PM,10.13
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2024,3,479.149,159.003,969.41,Domingo,2024 Mar 17 09:00:00 PM,22.12
94,GUAINÍA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINÍA),2024,3,93.049,29.052,245.76,Lunes,2024 Mar 04 06:15:00 PM,16.12
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2024,3,,695.342,,Miércoles,2024 Mar 20 02:30:00 PM,24.0
94,GUAINÍA,94001,INÍRIDA,94001966,LAGUNA COLORADA ALTA (INÍRIDA - GUAINÍA),2024,3,9.66,814.0,28.82,Martes,2024 Mar 26 05:45:00 PM,16.11
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2024,3,100.938,31.688,232.76,Lunes,2024 Mar 11 07:00:00 PM,20.5
44,LA GUAJIRA,44847,URIBIA,44847003,CABO DE LA VELA (URIBIA - LA GUAJIRA),2024,3,44.785,1.62,161.33,Jueves,2024 Mar 28 07:00:00 PM,12.35
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2024,3,102.799,37.767,190.46,Sábado,2024 Mar 09 07:00:00 PM,23.07
50,META,50325,MAPIRIPAN,50325000,MAPIRIPAN (MAPIRIPAN - META),2024,3,190.341,62.25,368.28,Miércoles,2024 Mar 20 06:45:00 PM,23.58
52,NARIÑO,52390,LA TOLA,52390013,AMARALES (LA TOLA - NARIÑO),2024,3,11.637,4.368,54.34,Domingo,2024 Mar 24 07:30:00 PM,10.0
52,NARIÑO,52390,LA TOLA,52390003,LA VIGIA DE LA MAR (LA TOLA - NARIÑO),2024,3,5.107,1.714,44.76,Viernes,2024 Mar 01 11:30:00 AM,9.54
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2024,3,4.431,2.873,28.48,Viernes,2024 Mar 15 05:15:00 PM,7.43
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2024,3,2.489,741.0,16.54,Miércoles,2024 Mar 06 07:30:00 PM,6.39
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (SAN ANDRÉS DE TUMACO - NARIÑO),2024,3,0.0,0.0,0.0,Viernes,2024 Mar 01 12:00:00 AM,0.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2024,3,16.666,6.257,118.4,Miércoles,2024 Mar 20 07:15:00 PM,6.3
52,NARIÑO,52696,SANTA BÁRBARA,52696014,LA ENSENADA (SANTA BÁRBARA - NARIÑO),2024,3,3.542,4.018,21.41,Miércoles,2024 Mar 13 06:45:00 PM,6.31
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109957,HUMANES MAR (BUENAVENTURA - VALLE DEL CAUCA),2024,3,5.262,1.584,27.42,Domingo,2024 Mar 17 11:30:00 AM,8.09
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2024,3,110.155,39.591,231.26,Miércoles,2024 Mar 13 07:30:00 PM,23.5
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2024,3,6.369,2.626,35.52,Sábado,2024 Mar 16 11:45:00 AM,7.45
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109034,SAN ISIDRO - CALIMA (BUENAVENTURA - VALLE DEL CAUCA),2024,3,1.491,471.0,11.99,Sábado,2024 Mar 23 06:30:00 PM,5.0
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2024,3,,406.478,,Viernes,2024 Mar 22 12:00:00 PM,23.59
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2024,3,37.011,11.334,129.18,Viernes,2024 Mar 22 12:15:00 PM,12.24
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2024,3,,889.067,,Jueves,2024 Mar 14 09:30:00 PM,24.0
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2024,4,,,,Lunes,2024 Apr 22 03:00:00 PM,24.0
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA ),2024,4,,,,Jueves,2024 Apr 25 03:45:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2024,4,54.985,26.475,232.88,Miércoles,2024 Apr 03 09:45:00 PM,9.26
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MUCURA (CARTAGENA DE INDIAS - BOLÍVAR),2024,4,5.57,2.018,22.27,Jueves,2024 Apr 04 10:00:00 PM,10.11
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2024,4,16.589,6.816,101.93,Sábado,2024 Apr 20 06:45:00 PM,6.56
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150002,SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2024,4,4.744,2.244,45.0,Martes,2024 Apr 16 06:30:00 PM,4.44
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2024,4,12.404,5.1,353.0,Domingo,2024 Apr 14 07:15:00 PM,18.33
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2024,4,8.95,3.888,44.12,Miércoles,2024 Apr 17 07:15:00 PM,9.18
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2024,4,5.821,2.549,40.0,Sábado,2024 Apr 06 07:45:00 PM,7.15
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACON (TIMBIQUÍ - CAUCA),2024,4,3.175,878.0,22.86,Martes,2024 Apr 16 07:00:00 PM,5.45
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2024,4,29.149,12.477,177.06,Sábado,2024 Apr 13 07:45:00 PM,6.38
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2024,4,2.844,760.0,20.45,Miércoles,2024 Apr 17 07:30:00 PM,5.44
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2024,4,309.159,86.543,777.22,Viernes,2024 Apr 05 09:45:00 PM,18.33
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANA (ACANDÍ - CHOCÓ),2024,4,235.178,78.695,781.44,Domingo,2024 Apr 21 10:00:00 PM,21.03
27,CHOCÓ,27025,ALTO BAUDO,27025000,CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ),2024,4,54.397,18.323,130.86,Sábado,2024 Apr 13 12:15:00 PM,23.56
27,CHOCÓ,27075,BAHÍA SOLANO,27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2024,4,846.704,250.344,,Viernes,2024 Apr 12 07:15:00 PM,23.45
27,CHOCÓ,27075,BAHÍA SOLANO,27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2024,4,69.709,21.76,167.11,Lunes,2024 Apr 15 07:15:00 PM,23.42
27,CHOCÓ,27075,BAHÍA SOLANO,27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2024,4,182.49,67.08,367.75,Lunes,2024 Apr 01 07:30:00 PM,23.41
27,CHOCÓ,27077,BAJO BAUDÓ,27077008,ORPUA (BAJO BAUDÓ - CHOCÓ),2024,4,564.0,344.0,4.56,Domingo,2024 Apr 28 06:15:00 PM,5.44
27,CHOCÓ,27077,BAJO BAUDÓ,27077016,SIVIRU (BAJO BAUDÓ - CHOCÓ),2024,4,8.25,2.765,42.92,Miércoles,2024 Apr 10 06:30:00 PM,9.16
27,CHOCÓ,27099,BOJAYÁ,27099005,NAPIPI (BOJAYÁ - CHOCÓ),2024,4,12.683,4.265,64.0,Sábado,2024 Apr 21 04:00:00 AM,8.09
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ),2024,4,36.57,17.07,261.89,Miércoles,2024 Apr 06 07:00:00 PM,6.04
27,CHOCÓ,27372,JURADO,27372000,JURADO (JURADO - CHOCÓ),2024,4,182.517,64.067,339.04,Martes,2024 Apr 16 11:00:00 AM,23.37
27,CHOCÓ,27425,MEDIO ATRATO,27425000,BETE (MEDIO ATRATO - CHOCÓ),2024,4,18.402,8.986,64.0,Martes,2024 Apr 09 12:30:00 PM,12.52
27,CHOCÓ,27425,MEDIO ATRATO,27425008,SAN ROQUE (MEDIO ATRATO - CHOCÓ),2024,4,1.321,550.0,16.37,Martes,2024 Apr 09 07:30:00 PM,4.2
27,CHOCÓ,27495,NUQUÍ,27495011,COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ),2024,4,769.0,314.0,4.49,Domingo,2024 Apr 07 07:30:00 PM,7.08
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2024,4,25.147,9.473,89.04,Viernes,2024 Apr 05 09:30:00 PM,12.04
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2024,4,467.653,151.591,,Martes,2024 Apr 09 09:00:00 PM,22.06
94,GUAINÍA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINÍA),2024,4,89.115,26.143,243.43,Lunes,2024 Apr 15 07:15:00 PM,16.18
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2024,4,,651.076,,Miércoles,2024 Apr 10 02:15:00 PM,23.55
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2024,4,111.542,35.676,236.28,Martes,2024 Apr 16 06:15:00 PM,24.0
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2024,4,97.88,35.862,181.06,Sábado,2024 Apr 13 06:45:00 PM,23.23
50,META,50325,MAPIRIPAN,50325000,MAPIRIPAN (MAPIRIPAN - META),2024,4,184.426,59.979,357.72,Viernes,2024 Apr 12 06:30:00 PM,23.58
52,NARIÑO,52390,LA TOLA,52390013,AMARALES (LA TOLA - NARIÑO),2024,4,6.378,1.822,56.1,Viernes,2024 Apr 26 07:30:00 PM,5.21
52,NARIÑO,52390,LA TOLA,52390003,LA VIGIA DE LA MAR (LA TOLA - NARIÑO),2024,4,3.272,1.156,22.56,Sábado,2024 Apr 27 11:30:00 AM,7.1
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2024,4,4.389,2.609,29.73,Lunes,2024 Apr 22 07:30:00 PM,7.31
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2024,4,2.339,711.0,14.04,Lunes,2024 Apr 01 07:00:00 PM,6.39
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2024,4,18.842,6.954,112.0,Viernes,2024 Apr 05 07:00:00 PM,7.44
52,NARIÑO,52696,SANTA BÁRBARA,52696014,LA ENSENADA (SANTA BÁRBARA - NARIÑO),2024,4,3.167,3.441,22.85,Sábado,2024 Apr 13 07:30:00 PM,6.03
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109957,HUMANES MAR (BUENAVENTURA - VALLE DEL CAUCA),2024,4,3.845,981.0,27.33,Jueves,2024 Apr 25 07:30:00 PM,6.2
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2024,4,101.932,36.728,207.33,Martes,2024 Apr 09 08:30:00 PM,22.59
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2024,4,6.325,2.599,33.63,Sábado,2024 Apr 27 11:45:00 AM,8.07
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2024,4,,394.491,,Lunes,2024 Apr 15 01:15:00 PM,23.59
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2024,4,36.155,11.045,124.08,Lunes,2024 Apr 15 06:45:00 PM,12.24
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2024,4,,720.002,,Miércoles,2024 Apr 10 01:45:00 PM,24.0
91,AMAZONAS,91798,TARAPACA (ANM),91798000,TARAPACA (TARAPACA (ANM) - AMAZONAS),2023,12,28.067,12.638,102.43,Miércoles,2023 Dec 06 07:00:00 PM,10.15
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873010,LA PLAYA MURRI  (VIGÍA DEL FUERTE - ANTIOQUIA),2023,12,8.082,4.939,24.91,Domingo,2023 Dec 24 06:30:00 PM,21.52
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873013,LOMA MURRI (VIGÍA DEL FUERTE - ANTIOQUIA),2023,12,10.159,3.759,34.25,Domingo,2023 Dec 24 06:30:00 PM,23.59
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA ),2023,12,,254.578,,Martes,2023 Dec 26 11:00:00 PM,24.0
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA ),2023,12,,,,Miércoles,2023 Dec 27 03:45:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,12,54.967,25.641,269.46,Sábado,2023 Dec 30 10:30:00 PM,9.04
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MUCURA (CARTAGENA DE INDIAS - BOLÍVAR),2023,12,6.884,2.587,26.21,Sábado,2023 Dec 02 12:45:00 AM,10.32
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,12,0.0,0.0,0.0,Viernes,2023 Dec 01 12:00:00 AM,0.0
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2023,12,15.692,5.805,100.35,Viernes,2023 Dec 01 09:30:00 PM,6.46
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150002,SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2023,12,4.78,2.21,43.16,Domingo,2023 Dec 31 07:15:00 PM,4.53
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,12,10.287,4.246,35.38,Domingo,2023 Dec 24 06:45:00 PM,14.02
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,12,0.0,0.0,0.0,Viernes,2023 Dec 01 12:00:00 AM,0.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753033,VILLA LOBOS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,12,23.077,9.987,73.02,Viernes,2023 Dec 01 06:15:00 PM,14.51
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2023,12,9.215,4.133,41.52,Domingo,2023 Dec 24 08:00:00 PM,9.39
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2023,12,11.779,6.664,52.49,Martes,2023 Dec 05 07:30:00 PM,9.1
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2023,12,1.893,734.0,26.75,Viernes,2023 Dec 22 08:15:00 PM,5.39
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2023,12,8.189,2.923,32.0,Viernes,2023 Dec 01 07:00:00 PM,10.33
19,CAUCA,19418,LÓPEZ DE MICAY,19418011,RIO MAYA - DOS QUEBRADAS (LÓPEZ DE MICAY - CAUCA),2023,12,4.688,1.672,27.01,Martes,2023 Dec 26 08:00:00 PM,7.08
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARE (LÓPEZ DE MICAY - CAUCA),2023,12,1.074,264.0,42.34,Viernes,2023 Dec 22 07:30:00 PM,1.25
19,CAUCA,19418,LÓPEZ DE MICAY,19418015,SAN ISIDRO (LÓPEZ DE MICAY - CAUCA),2023,12,336.0,185.0,6.62,Lunes,2023 Dec 04 06:30:00 PM,2.11
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LÓPEZ DE MICAY - CAUCA),2023,12,6.482,2.266,60.61,Sábado,2023 Dec 09 07:00:00 PM,5.17
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACON (TIMBIQUÍ - CAUCA),2023,12,4.33,1.276,25.34,Sábado,2023 Dec 02 06:45:00 PM,7.11
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2023,12,4.824,1.952,40.51,Sábado,2023 Dec 30 06:30:00 AM,6.68
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2023,12,6.198,4.496,30.4,Viernes,2023 Dec 15 08:15:00 PM,8.11
19,CAUCA,19809,TIMBIQUÍ,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2023,12,7.459,3.409,36.91,Sábado,2023 Dec 16 07:45:00 PM,7.56
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2023,12,27.403,9.243,182.86,Domingo,2023 Dec 24 08:30:00 PM,6.15
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2023,12,3.561,1.06,20.3,Sábado,2023 Dec 02 07:15:00 PM,7.57
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2023,12,763.985,225.386,,Martes,2023 Dec 12 09:30:00 PM,19.33
27,CHOCÓ,27006,ACANDÍ,27006007,SAN FRANCISCO (ACANDÍ - CHOCÓ),2023,12,17.019,7.527,85.78,Domingo,2023 Dec 31 07:00:00 PM,8.45
27,CHOCÓ,27025,ALTO BAUDO,27025000,CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ),2023,12,52.554,19.319,115.63,Miércoles,2023 Dec 27 12:00:00 PM,23.59
27,CHOCÓ,27075,BAHÍA SOLANO,27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2023,12,796.221,251.852,,Viernes,2023 Dec 22 10:00:00 AM,23.44
27,CHOCÓ,27075,BAHÍA SOLANO,27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2023,12,74.835,25.296,157.63,Martes,2023 Dec 05 07:15:00 PM,23.53
27,CHOCÓ,27075,BAHÍA SOLANO,27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2023,12,192.179,70.932,362.21,Viernes,2023 Dec 22 07:15:00 PM,23.54
27,CHOCÓ,27077,BAJO BAUDÓ,27077008,ORPUA (BAJO BAUDÓ - CHOCÓ),2023,12,1.117,325.0,6.35,Viernes,2023 Dec 15 06:00:00 PM,9.02
27,CHOCÓ,27077,BAJO BAUDÓ,27077000,PIZARRO (BAJO BAUDÓ - CHOCÓ),2023,12,235.973,100.121,473.09,Domingo,2023 Dec 10 06:30:00 PM,2.03
27,CHOCÓ,27077,BAJO BAUDÓ,27077016,SIVIRU (BAJO BAUDÓ - CHOCÓ),2023,12,8.992,3.33,42.96,Domingo,2023 Dec 31 07:30:00 PM,9.42
27,CHOCÓ,27077,BAJO BAUDÓ,27077019,VIRUDO (BAJO BAUDÓ - CHOCÓ),2023,12,7.127,3.144,30.73,Miércoles,2023 Dec 27 09:00:00 PM,9.45
27,CHOCÓ,27099,BOJAYÁ,27099005,NAPIPI (BOJAYÁ - CHOCÓ),2023,12,11.59,3.853,67.2,Domingo,2023 Dec 24 01:00:00 PM,7.34
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250023,PAPAYO (EL LITORAL DEL SAN JUAN - CHOCÓ),2023,12,6.85,2.152,18.29,Sábado,2023 Dec 02 07:15:00 PM,22.23
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250913,SAN BERNARDO BURUJON (EL LITORAL DEL SAN JUAN - CHOCÓ),2023,12,2.722,1.946,11.36,Jueves,2023 Dec 28 07:15:00 PM,18.0
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ),2023,12,79.851,40.738,212.39,Lunes,2023 Dec 04 12:30:00 PM,15.35
27,CHOCÓ,27361,ISTMINA,27361023,POTEDÓ (ISTMINA - CHOCÓ),2023,12,4.772,3.002,12.01,Sábado,2023 Dec 09 07:15:00 PM,19.12
27,CHOCÓ,27361,ISTMINA,27361048,UNION CHOCO (ISTMINA - CHOCÓ),2023,12,2.235,838.0,11.1,Miércoles,2023 Dec 06 01:30:00 PM,18.24
27,CHOCÓ,27372,JURADO,27372000,JURADO (JURADO - CHOCÓ),2023,12,192.805,64.716,353.92,Martes,2023 Dec 05 07:30:00 PM,23.57
27,CHOCÓ,27425,MEDIO ATRATO,27425000,BETE (MEDIO ATRATO - CHOCÓ),2023,12,14.94,8.81,56.0,Martes,2023 Dec 05 11:45:00 AM,12.36
27,CHOCÓ,27425,MEDIO ATRATO,27425008,SAN ROQUE (MEDIO ATRATO - CHOCÓ),2023,12,0.0,0.0,0.0,Viernes,2023 Dec 01 12:00:00 AM,0.0
27,CHOCÓ,27450,MEDIO SAN JUAN,27450019,UNIÓN WAUNAÁN (MEDIO SAN JUAN - CHOCÓ),2023,12,6.284,1.378,18.21,Martes,2023 Dec 26 07:15:00 PM,20.53
27,CHOCÓ,27491,NOVITA,27491004,JUNTAS DE TAMANA (NOVITA - CHOCÓ),2023,12,3.855,1.54,10.61,Viernes,2023 Dec 22 06:45:00 PM,19.28
27,CHOCÓ,27495,NUQUÍ,27495011,COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ),2023,12,685.0,319.0,5.95,Sábado,2023 Dec 09 08:45:00 PM,5.19
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2023,12,6.427,2.574,46.61,Sábado,2023 Dec 30 07:30:00 PM,5.54
27,CHOCÓ,27615,RIOSUCIO,27615011,SAN JOSE TAMBORAL (RIOSUCIO - CHOCÓ),2023,12,1.293,501.0,4.59,Lunes,2023 Dec 25 06:45:00 PM,11.37
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2023,12,13.889,5.314,83.14,Domingo,2023 Dec 24 07:45:00 PM,6.49
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2023,12,16.144,3.851,85.01,Viernes,2023 Dec 31 08:00:00 PM,8.11
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2023,12,471.749,154.056,967.82,Miércoles,2023 Dec 13 07:00:00 PM,21.39
94,GUAINÍA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINÍA),2023,12,86.025,24.132,221.15,Jueves,2023 Dec 07 09:00:00 AM,16.45
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2023,12,,701.469,,Jueves,2023 Dec 21 05:45:00 PM,24.0
94,GUAINÍA,94001,INÍRIDA,94001966,LAGUNA COLORADA ALTA (INÍRIDA - GUAINÍA),2023,12,8.604,226.0,24.38,Lunes,2023 Dec 04 06:30:00 PM,16.4
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2023,12,89.286,28.79,222.2,Jueves,2023 Dec 21 06:15:00 PM,18.19
44,LA GUAJIRA,44847,URIBIA,44847003,CABO DE LA VELA (URIBIA - LA GUAJIRA),2023,12,64.933,3.166,152.15,Miércoles,2023 Dec 27 08:00:00 PM,22.5
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2023,12,113.035,45.923,207.04,Sábado,2023 Dec 16 06:30:00 PM,23.44
50,META,50325,MAPIRIPAN,50325000,MAPIRIPAN (MAPIRIPAN - META),2023,12,189.964,65.139,355.08,Jueves,2023 Dec 21 06:15:00 PM,23.55
52,NARIÑO,52250,EL CHARCO,52250016,ALTERON - URIBE URIBE (EL CHARCO - NARIÑO),2023,12,0.0,0.0,0.0,Viernes,2023 Dec 01 12:00:00 AM,0.0
52,NARIÑO,52250,EL CHARCO,52250023,BAZAN (EL CHARCO - NARIÑO),2023,12,4.888,2.238,91.2,Domingo,2023 Dec 03 08:15:00 PM,2.15
52,NARIÑO,52250,EL CHARCO,52250003,BOLIVAR - SAN PEDRO (EL CHARCO - NARIÑO),2023,12,522.0,485.0,24.35,Sábado,2023 Dec 23 09:00:00 PM,0.57
52,NARIÑO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2023,12,7.301,3.195,30.58,Viernes,2023 Dec 22 03:45:00 PM,9.07
52,NARIÑO,52250,EL CHARCO,52250005,LAS MERCEDES (EL CHARCO - NARIÑO),2023,12,1.397,617.0,9.73,Miércoles,2023 Dec 20 08:00:00 PM,6.11
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSE DEL TAPAJE (EL CHARCO - NARIÑO),2023,12,11.398,2.932,64.0,Sábado,2023 Dec 09 07:00:00 PM,8.02
